# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1062       1.492598411634e-10       4.139689409052e-12      -1.138606424880e-11       0.000000000000e+00       4.569483032630e-15       3.852881169245e-17       1.845633684702e-16 
 1063       1.497169695639e-10       4.097555303447e-12      -1.141795389456e-11       0.000000000000e+00       4.552910093112e-15       3.297720368959e-17       1.829779145094e-16 
 1064       1.501763022585e-10       4.055304714543e-12      -1.144634306031e-11       0.000000000000e+00       4.536411418988e-15       2.757365335516e-17       1.813817029948e-16 
 1065       1.506375257819e-10       4.012953483822e-12      -1.147124560654e-11       0.000000000000e+00       4.519986681471e-15       2.231593081466e-17       1.797750001032e-16 
 1066       1.511003242669e-10       3.970517571717e-12      -1.149267561055e-11       0.000000000000e+00       4.503635545197e-15       1.720178429355e-17       1.781580742086e-16 
 1067       1.515643794380e-10       3.928013057890e-12      -1.151064736702e-11       0.000000000000e+00       4.487357668203e-15       1.222894006172e-17       1.765311958880e-16 
 1068       1.520293706065e-10       3.885456141510e-12      -1.152517538864e-11       0.000000000000e+00       4.471152701910e-15       7.395102377919e-18       1.748946379263e-16 
 1069       1.524949746642e-10       3.842863141527e-12      -1.153627440669e-11       0.000000000000e+00       4.455020291100e-15       2.697953434164e-18       1.732486753218e-16 
 1070       1.529608660779e-10       3.800250496955e-12      -1.154395937162e-11       0.000000000000e+00       4.438960073900e-15      -1.864846699779e-18       1.715935852913e-16 
 1071       1.534267168840e-10       3.757634767144e-12      -1.154824545367e-11       0.000000000000e+00       4.422971681761e-15      -6.295660131981e-18       1.699296472754e-16 
 1072       1.538921966825e-10       3.715032632060e-12      -1.154914804347e-11       0.000000000000e+00       4.407054739440e-15      -1.059687120390e-17       1.682571429436e-16 
 1073       1.543569726317e-10       3.672460892563e-12      -1.154668275261e-11       0.000000000000e+00       4.391208864977e-15      -1.477088654596e-17       1.665763561998e-16 
 1074       1.548207094419e-10       3.629936470681e-12      -1.154086541426e-11       0.000000000000e+00       4.375433669680e-15      -1.882013513308e-17       1.648875731875e-16 
 1075       1.552830693705e-10       3.587476409893e-12      -1.153171208377e-11       0.000000000000e+00       4.359728758103e-15      -2.274706834028e-17       1.631910822948e-16 
 1076       1.557437122159e-10       3.545097875400e-12      -1.151923903924e-11       0.000000000000e+00       4.344093728026e-15      -2.655415999818e-17       1.614871741599e-16 
 1077       1.562022953117e-10       3.502818154408e-12      -1.150346278215e-11       0.000000000000e+00       4.328528170439e-15      -3.024390644864e-17       1.597761416763e-16 
 1078       1.566584735217e-10       3.460654656400e-12      -1.148440003793e-11       0.000000000000e+00       4.313031669518e-15      -3.381882660026e-17       1.580582799981e-16 
 1079       1.571118992333e-10       3.418624913420e-12      -1.146206775657e-11       0.000000000000e+00       4.297603802611e-15      -3.728146198394e-17       1.563338865449e-16 
 1080       1.575622223525e-10       3.376746580344e-12      -1.143648311321e-11       0.000000000000e+00       4.282244140210e-15      -4.063437680851e-17       1.546032610076e-16 
 1081       1.580090902983e-10       3.335037435159e-12      -1.140766350876e-11       0.000000000000e+00       4.266952245944e-15      -4.388015801620e-17       1.528667053532e-16 
 1082       1.584521479962e-10       3.293515379245e-12      -1.137562657046e-11       0.000000000000e+00       4.251727676546e-15      -4.702141533827e-17       1.511245238303e-16 
 1083       1.588910378738e-10       3.252198437644e-12      -1.134039015249e-11       0.000000000000e+00       4.236569981845e-15      -5.006078135053e-17       1.493770229742e-16 
 1084       1.593253998540e-10       3.211104759347e-12      -1.130197233660e-11       0.000000000000e+00       4.221478704740e-15      -5.300091152894e-17       1.476245116123e-16 
 1085       1.597548713498e-10       3.170252617564e-12      -1.126039143265e-11       0.000000000000e+00       4.206453381181e-15      -5.584448430511e-17       1.458673008692e-16 
 1086       1.601790872589e-10       3.129660410002e-12      -1.121566597924e-11       0.000000000000e+00       4.191493540152e-15      -5.859420112194e-17       1.441057041719e-16 
 1087       1.605976799576e-10       3.089346659148e-12      -1.116781474433e-11       0.000000000000e+00       4.176598703653e-15      -6.125278648912e-17       1.423400372554e-16 
 1088       1.610102792951e-10       3.049330012541e-12      -1.111685672577e-11       0.000000000000e+00       4.161768386673e-15      -6.382298803872e-17       1.405706181675e-16 
 1089       1.614165125884e-10       3.009629243050e-12      -1.106281115196e-11       0.000000000000e+00       4.147002097179e-15      -6.630757658073e-17       1.387977672743e-16 
 1090       1.618160046160e-10       2.970263249153e-12      -1.100569748242e-11       0.000000000000e+00       4.132299336094e-15      -6.870934615865e-17       1.370218072655e-16 
 1091       1.622084184872e-10       2.931249351316e-12      -1.094554035298e-11       0.000000000000e+00       4.117659652261e-15      -7.103075732145e-17       1.352430368887e-16 
 1092       1.625935788594e-10       2.892598155593e-12      -1.088238448268e-11       0.000000000000e+00       4.103082808195e-15      -7.327286159597e-17       1.334616517565e-16 
 1093       1.629713503599e-10       2.854318621781e-12      -1.081627996769e-11       0.000000000000e+00       4.088568616517e-15      -7.543636272038e-17       1.316778224896e-16 
 1094       1.633415968588e-10       2.816419761194e-12      -1.074727735595e-11       0.000000000000e+00       4.074116885149e-15      -7.752197214115e-17       1.298917208936e-16 
 1095       1.637041814684e-10       2.778910636761e-12      -1.067542764824e-11       0.000000000000e+00       4.059727417308e-15      -7.953040903260e-17       1.281035199615e-16 
 1096       1.640589665406e-10       2.741800363136e-12      -1.060078229928e-11       0.000000000000e+00       4.045400011483e-15      -8.146240031656e-17       1.263133938766e-16 
 1097       1.644058136660e-10       2.705098106803e-12      -1.052339321884e-11       0.000000000000e+00       4.031134461430e-15      -8.331868068200e-17       1.245215180148e-16 
 1098       1.647445836724e-10       2.668813086180e-12      -1.044331277279e-11       0.000000000000e+00       4.016930556151e-15      -8.509999260466e-17       1.227280689478e-16 
 1099       1.650751366229e-10       2.632954571727e-12      -1.036059378425e-11       0.000000000000e+00       4.002788079885e-15      -8.680708636665e-17       1.209332244448e-16 
 1100       1.653973318144e-10       2.597531886051e-12      -1.027528953467e-11       0.000000000000e+00       3.988706812090e-15      -8.844072007606e-17       1.191371634758e-16 
 1101       1.657110277762e-10       2.562554404011e-12      -1.018745376489e-11       0.000000000000e+00       3.974686527434e-15      -9.000165968666e-17       1.173400662140e-16 
 1102       1.660160822686e-10       2.528031552826e-12      -1.009714067627e-11       0.000000000000e+00       3.960726995777e-15      -9.149067901744e-17       1.155421140384e-16 
 1103       1.663123522810e-10       2.493972812177e-12      -1.000440493179e-11       0.000000000000e+00       3.946827982157e-15      -9.290855977227e-17       1.137434895363e-16 
 1104       1.665996940304e-10       2.460387714315e-12      -9.909301657112e-12       0.000000000000e+00       3.932989246780e-15      -9.425609155955e-17       1.119443765060e-16 
 1105       1.668779629602e-10       2.427285844168e-12      -9.811886441704e-12       0.000000000000e+00       3.919210545003e-15      -9.553407191179e-17       1.101449599595e-16 
 1106       1.671470137383e-10       2.394676839445e-12      -9.712215339920e-12       0.000000000000e+00       3.905491627321e-15      -9.674330630524e-17       1.083454261249e-16 
 1107       1.674067002556e-10       2.362570390742e-12      -9.610344872102e-12       0.000000000000e+00       3.891832239353e-15      -9.788460817956e-17       1.065459624491e-16 
 1108       1.676568756246e-10       2.330976241647e-12      -9.506332025671e-12       0.000000000000e+00       3.878232121826e-15      -9.895879895739e-17       1.047467576005e-16 
 1109       1.678973921778e-10       2.299904188848e-12      -9.400234256222e-12       0.000000000000e+00       3.864691010567e-15      -9.996670806400e-17       1.029480014713e-16 
 1110       1.681281014660e-10       2.269364082235e-12      -9.292109488621e-12       0.000000000000e+00       3.851208636482e-15      -1.009091729469e-16       1.011498851806e-16 
 1111       1.683488542569e-10       2.239365825012e-12      -9.182016118100e-12       0.000000000000e+00       3.837784725547e-15      -1.017870390955e-16       9.935260107635e-17 
 1112       1.685595005336e-10       2.209919373796e-12      -9.070013011350e-12       0.000000000000e+00       3.824418998792e-15      -1.026011600608e-16       9.755634273862e-17 
 1113       1.687598894929e-10       2.181034738726e-12      -8.956159507616e-12       0.000000000000e+00       3.811111172289e-15      -1.033523974746e-16       9.576130498173e-17 
 1114       1.689498695439e-10       2.152721983568e-12      -8.840515419792e-12       0.000000000000e+00       3.797860957134e-15      -1.040416210699e-16       9.396768385707e-17 
 1115       1.691292883062e-10       2.124991225823e-12      -8.723141035518e-12       0.000000000000e+00       3.784668059439e-15      -1.046697086997e-16       9.217567665562e-17 
 1116       1.692979926088e-10       2.097852636830e-12      -8.604097118274e-12       0.000000000000e+00       3.771532180313e-15      -1.052375463572e-16       9.038548191059e-17 
 1117       1.694558284881e-10       2.071316441871e-12      -8.483444908472e-12       0.000000000000e+00       3.758453015850e-15      -1.057460281951e-16       8.859729940000e-17 
 1118       1.696026411865e-10       2.045392920281e-12      -8.361246124554e-12       0.000000000000e+00       3.745430257117e-15      -1.061960565456e-16       8.681133014931e-17 
 1119       1.697382751509e-10       2.020092405549e-12      -8.237562964086e-12       0.000000000000e+00       3.732463590136e-15      -1.065885419394e-16       8.502777643399e-17 
 1120       1.698625740313e-10       1.995425285427e-12      -8.112458104854e-12       0.000000000000e+00       3.719552695874e-15      -1.069244031260e-16       8.324684178214e-17 
 1121       1.699753806789e-10       1.971402002034e-12      -7.985994705957e-12       0.000000000000e+00       3.706697250228e-15      -1.072045670928e-16       8.146873097710e-17 
 1122       1.700765371448e-10       1.948033051964e-12      -7.858236408902e-12       0.000000000000e+00       3.693896924009e-15      -1.074299690852e-16       7.969365006003e-17 
 1123       1.701658846784e-10       1.925328986388e-12      -7.729247338700e-12       0.000000000000e+00       3.681151382931e-15      -1.076015526257e-16       7.792180633253e-17 
 1124       1.702432637258e-10       1.903300411163e-12      -7.599092104962e-12       0.000000000000e+00       3.668460287596e-15      -1.077202695339e-16       7.615340835922e-17 
 1125       1.703085139282e-10       1.881957986937e-12      -7.467835802990e-12       0.000000000000e+00       3.655823293478e-15      -1.077870799462e-16       7.438866597039e-17 
 1126       1.703614741208e-10       1.861312429253e-12      -7.335544014876e-12       0.000000000000e+00       3.643240050915e-15      -1.078029523349e-16       7.262779026455e-17 
