# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  438       2.463008659570e-10       2.520404182757e-12      -7.953549392578e-12       0.000000000000e+00       1.148206448200e-13       8.293799659140e-15       1.533065440779e-15 
  439       2.473697106909e-10       2.500382396397e-12      -8.103132116677e-12       0.000000000000e+00       1.139261852925e-13       8.104625154947e-15       1.519275269994e-15 
  440       2.484679760843e-10       2.480042111278e-12      -8.248459811574e-12       0.000000000000e+00       1.130406018363e-13       7.918597542444e-15       1.505412238635e-15 
  441       2.495945647103e-10       2.459394059677e-12      -8.389467360650e-12       0.000000000000e+00       1.121637461191e-13       7.735684494299e-15       1.491480009089e-15 
  442       2.507483541879e-10       2.438449196979e-12      -8.526089398460e-12       0.000000000000e+00       1.112954640938e-13       7.555852273031e-15       1.477482303229e-15 
  443       2.519281970313e-10       2.417218702965e-12      -8.658260311200e-12       0.000000000000e+00       1.104355959588e-13       7.379065721245e-15       1.463422902711e-15 
  444       2.531329204995e-10       2.395713983086e-12      -8.785914237181e-12       0.000000000000e+00       1.095839761185e-13       7.205288251858e-15       1.449305649280e-15 
  445       2.543613264453e-10       2.373946669752e-12      -8.908985067299e-12       0.000000000000e+00       1.087404331438e-13       7.034481838332e-15       1.435134445065e-15 
  446       2.556121911646e-10       2.351928623609e-12      -9.027406445505e-12       0.000000000000e+00       1.079047897324e-13       6.866607004900e-15       1.420913252887e-15 
  447       2.568842652460e-10       2.329671934825e-12      -9.141111769279e-12       0.000000000000e+00       1.070768626697e-13       6.701622816799e-15       1.406646096554e-15 
  448       2.581762734198e-10       2.307188924369e-12      -9.250034190095e-12       0.000000000000e+00       1.062564627885e-13       6.539486870499e-15       1.392337061167e-15 
  449       2.594869144070e-10       2.284492145296e-12      -9.354106613899e-12       0.000000000000e+00       1.054433949304e-13       6.380155283932e-15       1.377990293419e-15 
  450       2.608148607694e-10       2.261594384025e-12      -9.453261701573e-12       0.000000000000e+00       1.046374579057e-13       6.223582686723e-15       1.363610001896e-15 
  451       2.621588853485e-10       2.238508149998e-12      -9.547443797998e-12       0.000000000000e+00       1.038384788909e-13       6.069729575638e-15       1.349200027968e-15 
  452       2.635182453766e-10       2.215244123926e-12      -9.636645141457e-12       0.000000000000e+00       1.030464179232e-13       5.918584661766e-15       1.334762542623e-15 
  453       2.648923104487e-10       2.191812662056e-12      -9.720870822096e-12       0.000000000000e+00       1.022612666959e-13       5.770143224306e-15       1.320299308228e-15 
  454       2.662804369742e-10       2.168224304254e-12      -9.800126966276e-12       0.000000000000e+00       1.014830144065e-13       5.624399805020e-15       1.305812104191e-15 
  455       2.676819681014e-10       2.144489774989e-12      -9.874420744065e-12       0.000000000000e+00       1.007116477376e-13       5.481348202797e-15       1.291302727012e-15 
  456       2.690962336410e-10       2.120619984310e-12      -9.943760376732e-12       0.000000000000e+00       9.994715083730e-14       5.340981468224e-15       1.276772990332e-15 
  457       2.705225499896e-10       2.096626028829e-12      -1.000815514424e-11       0.000000000000e+00       9.918950530025e-14       5.203291898145e-15       1.262224724976e-15 
  458       2.719602200543e-10       2.072519192703e-12      -1.006761539273e-11       0.000000000000e+00       9.843869014823e-14       5.068271030229e-15       1.247659779008e-15 
  459       2.734085331757e-10       2.048310948610e-12      -1.012215254204e-11       0.000000000000e+00       9.769468181093e-14       4.935909637536e-15       1.233080017777e-15 
  460       2.748667650522e-10       2.024012958737e-12      -1.017177909316e-11       0.000000000000e+00       9.695745410669e-14       4.806197723083e-15       1.218487323964e-15 
  461       2.763341776635e-10       1.999637075755e-12      -1.021650863575e-11       0.000000000000e+00       9.622697822322e-14       4.679124514407e-15       1.203883597633e-15 
  462       2.778100191947e-10       1.975195343801e-12      -1.025635585564e-11       0.000000000000e+00       9.550322269839e-14       4.554678458134e-15       1.189270756276e-15 
  463       2.792935239598e-10       1.950699999463e-12      -1.029133654229e-11       0.000000000000e+00       9.478615340089e-14       4.432847214541e-15       1.174650734866e-15 
  464       2.807839123257e-10       1.926163472755e-12      -1.032146759632e-11       0.000000000000e+00       9.407573351103e-14       4.313617652122e-15       1.160025485902e-15 
  465       2.822803906361e-10       1.901598388101e-12      -1.034676703698e-11       0.000000000000e+00       9.337192350146e-14       4.196975842158e-15       1.145396979458e-15 
  466       2.837821511349e-10       1.877017565314e-12      -1.036725400963e-11       0.000000000000e+00       9.267468111790e-14       4.082907053276e-15       1.130767203235e-15 
  467       2.852883718905e-10       1.852434020582e-12      -1.038294879329e-11       0.000000000000e+00       9.198396135991e-14       3.971395746018e-15       1.116138162603e-15 
  468       2.867982167192e-10       1.827860967440e-12      -1.039387280807e-11       0.000000000000e+00       9.129971646159e-14       3.862425567406e-15       1.101511880655e-15 
  469       2.883108351092e-10       1.803311817760e-12      -1.040004862268e-11       0.000000000000e+00       9.062189587232e-14       3.755979345508e-15       1.086890398253e-15 
  470       2.898253621445e-10       1.778800182725e-12      -1.040149996193e-11       0.000000000000e+00       8.995044623754e-14       3.652039084003e-15       1.072275774077e-15 
  471       2.913409184284e-10       1.754339873813e-12      -1.039825171426e-11       0.000000000000e+00       8.928531137945e-14       3.550585956744e-15       1.057670084672e-15 
  472       2.928566100076e-10       1.729944903779e-12      -1.039032993914e-11       0.000000000000e+00       8.862643227777e-14       3.451600302330e-15       1.043075424501e-15 
  473       2.943715282958e-10       1.705629487632e-12      -1.037776187466e-11       0.000000000000e+00       8.797374705047e-14       3.355061618663e-15       1.028493905988e-15 
  474       2.958847499976e-10       1.681408043619e-12      -1.036057594497e-11       0.000000000000e+00       8.732719093449e-14       3.260948557521e-15       1.013927659569e-15 
  475       2.973953370325e-10       1.657295194205e-12      -1.033880176777e-11       0.000000000000e+00       8.668669626651e-14       3.169238919118e-15       9.993788337418e-16 
  476       2.989023364581e-10       1.633305767054e-12      -1.031247016182e-11       0.000000000000e+00       8.605219246370e-14       3.079909646674e-15       9.848495951109e-16 
  477       3.004047803947e-10       1.609454796008e-12      -1.028161315445e-11       0.000000000000e+00       8.542360600440e-14       2.992936820977e-15       9.703421284394e-16 
  478       3.019016859485e-10       1.585757522072e-12      -1.024626398902e-11       0.000000000000e+00       8.480086040892e-14       2.908295654949e-15       9.558586366957e-16 
  479       3.033920551356e-10       1.562229394390e-12      -1.020645713241e-11       0.000000000000e+00       8.418387622023e-14       2.825960488213e-15       9.414013411024e-16 
  480       3.048748748058e-10       1.538886071228e-12      -1.016222828255e-11       0.000000000000e+00       8.357257098475e-14       2.745904781658e-15       9.269724811848e-16 
  481       3.063491165666e-10       1.515743420957e-12      -1.011361437588e-11       0.000000000000e+00       8.296685923304e-14       2.668101112004e-15       9.125743148193e-16 
  482       3.078137367065e-10       1.492817523031e-12      -1.006065359486e-11       0.000000000000e+00       8.236665246057e-14       2.592521166366e-15       8.982091182819e-16 
  483       3.092676761195e-10       1.470124668967e-12      -1.000338537544e-11       0.000000000000e+00       8.177185910844e-14       2.519135736825e-15       8.838791862965e-16 
  484       3.107098602282e-10       1.447681363329e-12      -9.941850414591e-12       0.000000000000e+00       8.118238454414e-14       2.447914714985e-15       8.695868320837e-16 
  485       3.121391989081e-10       1.425504324708e-12      -9.876090677761e-12       0.000000000000e+00       8.059813104226e-14       2.378827086546e-15       8.553343874090e-16 
  486       3.135545864111e-10       1.403610486701e-12      -9.806149406388e-12       0.000000000000e+00       8.001899776527e-14       2.311840925867e-15       8.411242026315e-16 
  487       3.149549012897e-10       1.382016998892e-12      -9.732071125388e-12       0.000000000000e+00       7.944488074420e-14       2.246923390527e-15       8.269586467519e-16 
  488       3.163390063204e-10       1.360741227837e-12      -9.653901650644e-12       0.000000000000e+00       7.887567285945e-14       2.184040715900e-15       8.128401074617e-16 
  489       3.177057484274e-10       1.339800758038e-12      -9.571688096505e-12       0.000000000000e+00       7.831126382147e-14       2.123158209711e-15       7.987709911910e-16 
  490       3.190539586071e-10       1.319213392931e-12      -9.485478883276e-12       0.000000000000e+00       7.775154015152e-14       2.064240246608e-15       7.847537231573e-16 
  491       3.203825981911e-10       1.298995452519e-12      -9.395325713665e-12       0.000000000000e+00       7.719640388822e-14       2.007253216697e-15       7.707903482963e-16 
  492       3.216912025595e-10       1.279156608829e-12      -9.301289551301e-12       0.000000000000e+00       7.664582935587e-14       1.952174478300e-15       7.568813209515e-16 
  493       3.229794504222e-10       1.259704899395e-12      -9.203434834090e-12       0.000000000000e+00       7.609980803989e-14       1.898983659704e-15       7.430266794262e-16 
  494       3.242470186638e-10       1.240648416904e-12      -9.101827529716e-12       0.000000000000e+00       7.555833000309e-14       1.847659725212e-15       7.292264417098e-16 
  495       3.254935823406e-10       1.221995309329e-12      -8.996535144116e-12       0.000000000000e+00       7.502138387575e-14       1.798180971179e-15       7.154806053279e-16 
  496       3.267188146765e-10       1.203753780063e-12      -8.887626729950e-12       0.000000000000e+00       7.448895684564e-14       1.750525022038e-15       7.017891471924e-16 
  497       3.279223870601e-10       1.185932088053e-12      -8.775172895070e-12       0.000000000000e+00       7.396103464808e-14       1.704668826341e-15       6.881520234520e-16 
  498       3.291039690405e-10       1.168538547940e-12      -8.659245810995e-12       0.000000000000e+00       7.343760155596e-14       1.660588652784e-15       6.745691693424e-16 
  499       3.302632283245e-10       1.151581530186e-12      -8.539919221376e-12       0.000000000000e+00       7.291864036980e-14       1.618260086248e-15       6.610404990361e-16 
  500       3.313998307727e-10       1.135069461214e-12      -8.417268450473e-12       0.000000000000e+00       7.240413240778e-14       1.577658023823e-15       6.475659054931e-16 
  501       3.325134403960e-10       1.119010823542e-12      -8.291370411622e-12       0.000000000000e+00       7.189405749577e-14       1.538756670849e-15       6.341452603109e-16 
